@relation database_class_mean_unknown

@attribute startHour numeric
@attribute startWeekday numeric
@attribute duration numeric
@attribute cCount numeric
@attribute cMinPrice numeric
@attribute cMaxPrice numeric
@attribute cSumPrice numeric
@attribute bCount numeric
@attribute bMinPrice numeric
@attribute bMaxPrice numeric
@attribute bSumPrice numeric
@attribute bStep numeric
@attribute onlineStatus {y,desconhecido,n}
@attribute availability {'completely orderable','completely not orderable',desconhecido,'mainly orderable',mixed,'completely not determinable','mainly not orderable','mainly not determinable'}
@attribute maxVal numeric
@attribute customerScore numeric
@attribute accountLifetime numeric
@attribute payments numeric
@attribute age numeric
@attribute lastOrder numeric
@attribute rCount numeric
@attribute bMinPriceVariance numeric
@attribute bMaxPriceVariance numeric
@attribute bMeanVariance numeric
@attribute cMeanVariance numeric
@attribute order {y,n}

@data
20,7,0,3,99.99,169,398.98,3,99.99,169,398.98,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,144.378,5,24.99,34.99,144.95,1,24.99,24.99,24.99,4,y,'completely orderable',600,491,31,10,46,287,0,0,0,0,0,n
20,7,3767.242,18,14.5,34.36,231.18,2,18.9,22.9,41.8,5,y,'completely orderable',4000,529,140,6,49,54,1,2.222222,2.222222,2.222222,2.222222,y
20,7,3537.223,99,1,39.99,1208.31,9,3.99,39.99,135.92,1,y,'completely orderable',400,515,112,12,52,46,1,101.666667,101.666667,101.666667,101.666667,n
20,7,1464.572,14,12.99,449.99,2140.88,3,12.99,399.99,425.97,3.118534,y,'completely orderable',3000,70,191,1,44,12,1,9933.658163,9933.658163,9933.658163,9933.658163,y
20,7,406.893,13,14.99,29.99,323.93,1,29.99,29.99,29.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,68.001,3,49.99,49.99,149.97,1,49.99,49.99,49.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,5959.646,100,3.99,24.99,1342.48,14,8.99,19.99,179.36,3.118534,y,'completely orderable',2200,490,25,10,61,22,1,0.2275,0.2275,0.2275,0.2275,y
20,7,5751.939,104,8.99,69.99,1051.55,11,9.99,69.99,314.85,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,64.75,64.75,64.75,64.75,y
20,7,2471.327,37,14.99,199.95,901.66,5,14.99,19.99,84.95,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,y
20,7,125.966,7,39.99,129.99,459.94,3,39.99,129.99,229.97,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,432.494,2,629.99,629.99,1259.98,1,629.99,629.99,629.99,1,y,'completely not orderable',600,533,7,6,40,235,0,0,0,0,0,n
20,7,804.927,13,14.99,79.99,246.9,1,16.99,16.99,16.99,3.118534,desconhecido,desconhecido,1000,566,123,8,38,62,0,0,0,0,0,n
20,7,2466.368,40,4.99,699.99,4347.06,5,5.95,12.99,52.34,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,10.888889,10.888889,10.888889,10.888889,n
20,7,502.06,9,29.99,34.99,304.91,1,34.99,34.99,34.99,3.118534,desconhecido,desconhecido,800,512,65,12,41,75,0,0,0,0,0,n
20,7,1037.867,7,499,499,998,1,499,499,499,5,y,'completely orderable',600,440,86,12,27,32,0,0,0,0,0,y
20,7,308.855,4,44.99,99.99,324.88,1,89.95,89.95,89.95,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,y
20,7,496.171,19,9.99,59.95,314.75,3,9.99,29.99,69.97,5,y,'completely orderable',3400,487,215,23,47,12,1,75,75,75,75,y
20,7,1067.406,10,3.99,35.95,146.41,1,3.99,3.99,3.99,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,4326.135,81,7.99,89.99,2133.44,5,9.99,29.99,104.95,5,y,'completely orderable',1600,597,134,4,26,76,1,27.504726,27.504726,27.504726,27.504726,y
20,7,151.263,12,19.99,19.99,239.88,3,19.99,19.99,59.97,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,2845.137,14,19.99,299.99,1412.88,1,39.99,39.99,39.99,3.118534,y,'completely orderable',300,424,179,8,48,93,0,0,0,0,0,y
20,7,1554.33,13,29.99,299.99,2089.87,1,299.99,299.99,299.99,3.118534,y,'completely orderable',300,456,8,6,28,33,0,0,0,0,0,y
20,7,87.011,9,15.99,39.99,263.91,2,15.99,39.99,55.98,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,128,128,128,128,n
20,7,14.622,2,19.32,19.32,38.64,1,19.32,19.32,19.32,3.118534,desconhecido,desconhecido,600,456,36,17,30,6,0,0,0,0,0,n
20,7,707.835,19,7,59.99,372.69,4,12.99,14.99,55.96,1,y,'completely orderable',600,557,13,9,49,179,1,0,0,0,0,n
20,7,225.056,16,4.5,10.99,125.35,1,6.99,6.99,6.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,3137.192,4,249.99,849.99,2799.96,1,849.99,849.99,849.99,3.118534,y,'completely orderable',600,554,24,1,52,23,0,0,0,0,0,y
20,7,19.764,3,299.99,299.99,899.97,1,299.99,299.99,299.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,3424.337,56,10,99.99,1722.18,21,10,99.99,842.72,3.118534,y,'completely orderable',1000,501,172,13,50,10,1,228.994718,228.994718,228.994718,228.994718,y
20,7,1171.704,4,17.99,399.99,457.96,4,17.99,399.99,457.96,5,y,'completely orderable',300,583,457,10,68,145,1,6325.429752,6325.429752,6325.429752,6325.429752,y
20,7,727.737,3,299.99,299.99,899.97,1,299.99,299.99,299.99,3.118534,y,'completely orderable',2700,568,160,9,47,152,0,0,0,0,0,y
20,7,412.253,9,10,29.99,149.93,2,14.99,19.99,34.98,3.118534,desconhecido,desconhecido,3400,559,66,20,75,4,1,0,0,0,0,n
20,7,1665.876,101,8.99,19.99,211.85,1,14.99,14.99,14.99,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,225.165,2,229,229,458,1,229,229,229,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,1292.477,11,17.99,99.99,454.91,2,17.99,79.99,97.98,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,239.182222,239.182222,239.182222,239.182222,y
20,7,1879.068,73,4.99,49.95,1651.36,7,9.99,39.95,162.85,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,44.478554,44.478554,44.478554,44.478554,y
20,7,394.812,11,12.99,34.99,205.89,3,12.99,12.99,38.97,3.118534,y,'completely orderable',300,450,86,43,44,5,1,0,0,0,0,y
20,7,667.835,4,59.99,99.99,279.96,2,59.99,59.99,119.98,1,y,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,1407.699,26,3.99,59.99,654.98,8,3.99,34.99,183.54,3.118534,y,'completely orderable',1000,512,433,8,66,62,1,53.966942,53.966942,53.966942,53.966942,y
20,7,2533.777,30,34.99,599,5418.82,3,44.99,399,822.99,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,22767.893898,22767.893898,22767.893898,22767.893898,n
20,7,1488.023,18,9.99,24.99,319.83,6,9.99,24.99,109.94,3.118534,y,'completely orderable',4000,580,85,5,58,69,1,12.244898,12.244898,12.244898,12.244898,y
20,7,968.097,8,299.99,399.99,2699.93,1,399.99,399.99,399.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,y
20,7,1741.375,44,7.99,34.99,940.45,2,19.99,24.99,44.98,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,456.881,25,3,179,481.95,9,3,179,226,4,y,'completely orderable',600,464,22,11,40,16,1,3766.204082,3766.204082,3766.204082,3766.204082,n
20,7,684.235,15,29.99,159.99,829.88,3,39.99,159.99,239.97,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,1763.265306,1763.265306,1763.265306,1763.265306,y
20,7,8663.465,20,3.99,19.99,129.91,0,89.261148,122.470157,208.196835,3.118534,y,'completely orderable',4000,525,74,18,43,57,0,0,0,0,0,n
20,7,2347.921,83,9.99,1999.99,35847.82,6,12.99,139.99,342.81,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,598.577258,598.577258,598.577258,598.577258,n
20,7,839.456,19,7.99,17.99,242.82,7,7.99,17.99,91.93,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,13.638889,13.638889,13.638889,13.638889,n
20,7,299.03,2,49.99,49.99,99.98,1,49.99,49.99,49.99,3.118534,y,'completely orderable',2100,502,109,23,41,562,0,0,0,0,0,y
20,7,192.775,5,9.95,9.95,39.8,2,9.95,9.95,19.9,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,277.557,2,99.99,99.99,199.98,1,99.99,99.99,99.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,y
20,7,578.082,6,6.99,89.99,193.96,1,6.99,6.99,6.99,1,y,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,2958.204,83,3.99,44.99,1730.21,9,3.99,44.99,169.41,1,y,'completely orderable',300,493,85,3,54,36,1,0,0,0,0,n
20,7,2746.009,67,7.9,59.95,1520.77,7,9.99,59.95,217.85,1,y,'completely orderable',600,70,22,0,32,528,1,378.5528,378.5528,378.5528,378.5528,n
20,7,153.211,2,29.99,59.99,89.98,2,29.99,59.99,89.98,3.118534,y,'completely orderable',4000,579,433,5,58,157,1,0,0,0,0,y
20,7,1204.756,17,3.99,29.99,287.83,5,3.99,29.99,77.95,3.118534,y,'completely orderable',4000,562,208,2,62,23,1,28.113422,28.113422,28.113422,28.113422,y
20,7,483.635,16,39.99,159.95,1339.57,4,39.99,159.95,389.88,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,168.75,168.75,168.75,168.75,n
20,7,40.464,4,3.99,19.99,49.96,4,3.99,19.99,49.96,3.118534,y,'completely orderable',600,477,93,1,36,40,1,11.25,11.25,11.25,11.25,n
20,7,20.633,2,3.99,3.99,7.98,1,3.99,3.99,3.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,37.739,2,9.99,9.99,19.98,1,9.99,9.99,9.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,2163.491,24,7,34.99,439.85,4,10,17.99,58.97,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,371.369,4,9.99,49.99,99.96,4,9.99,49.99,99.96,3.118534,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,69.135802,69.135802,69.135802,69.135802,y
20,7,1838.721,34,7,20,423.87,3,7,19.99,46.98,5,y,'completely orderable',600,438,19,10,25,19,1,0,0,0,0,y
20,7,3207.791,27,14.99,399.99,869.73,6,14.99,19.99,109.94,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,y
20,7,915.926,14,11.99,29.99,244.86,1,22.99,22.99,22.99,3,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,622.678,14,14.99,19.99,184.9,2,14.99,19.99,34.98,3.118534,y,'completely orderable',1200,509,49,10,32,256,1,0,0,0,0,y
20,7,2431.171,14,1,39.99,255.9,3,2.99,39.99,62.97,3.118534,y,'completely orderable',700,432,9,18,28,63,1,0,0,0,0,y
20,7,1181.324,5,49.99,109.99,369.95,2,49.99,109.99,159.98,3.118534,y,'completely orderable',600,70,19,3,63,445,1,0,0,0,0,y
20,7,146.192,2,9.99,9.99,19.98,1,9.99,9.99,9.99,3.118534,y,'completely orderable',300,80,10,0,27,57,0,0,0,0,0,y
20,7,172.933,8,7.99,19.99,76.93,8,7.99,19.99,76.93,3.118534,y,'completely orderable',900,581,215,6,60,15,1,0.535714,0.535714,0.535714,0.535714,y
20,7,481.781,8,59.95,59.95,479.6,2,59.95,59.95,119.9,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,y
20,7,201.851,2,59.99,59.99,119.98,1,59.99,59.99,59.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,y
20,7,137.735,4,899,999,3796,4,899,999,3796,1,y,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,1093.75,1093.75,1093.75,1093.75,n
20,7,2974.76,19,3.99,139.99,663.53,2,24.99,34.95,59.94,3.118534,y,'completely orderable',600,70,95,0,35,678,1,0,0,0,0,y
20,7,1131.12,7,199.99,449.99,2299.93,2,199.99,349.99,549.98,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,y
20,7,176.39,13,22.99,34.9,393.07,3,32.99,34.9,102.79,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0.810689,0.810689,0.810689,0.810689,n
20,7,5988.391,120,4.99,47.96,1344.85,7,4.99,13.99,58.97,3.118534,y,'completely orderable',1100,535,79,9,33,13,1,4.215839,4.215839,4.215839,4.215839,y
20,7,2057.221,42,12.99,34.99,970.6,4,24.99,34.99,119.96,1,y,'completely orderable',1000,70,23,0,34,430,1,13.888889,13.888889,13.888889,13.888889,n
20,7,3298.619,37,9.99,159.95,1215.76,4,9.99,29.99,69.96,1,y,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,22.145329,22.145329,22.145329,22.145329,n
20,7,665.034,18,3.99,79.99,403.82,3,3.99,79.99,103.97,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,690.392,37,1,29.99,135.94,1,7,7,7,3.118534,desconhecido,desconhecido,3000,471,220,112,47,4,0,0,0,0,0,n
20,7,393.39,15,69.99,199.99,1659.85,2,99.99,119.99,219.98,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,465.42,8,59.95,59.95,479.6,3,59.95,59.95,179.85,3.118534,y,'completely orderable',1000,478,177,1,38,47,1,0,0,0,0,y
20,7,503.579,13,19.99,39.99,259.8,2,29.95,39.99,69.94,3.118534,y,'completely orderable',600,551,27,6,30,229,1,22.400356,22.400356,22.400356,22.400356,y
20,7,333.418,5,59.99,99.99,379.95,1,59.99,59.99,59.99,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,1030.715,8,12.99,29.99,137.88,1,12.99,12.99,12.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,3993.955,111,6.99,99,1678.99,3,6.99,22.99,39.97,3.118534,y,'completely orderable',600,564,74,3,32,23,1,2.204082,2.204082,2.204082,2.204082,y
20,7,1197.977,9,12.99,39.99,212.94,1,39.99,39.99,39.99,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,620.643,4,17.99,39.99,95.96,4,17.99,39.99,95.96,3.118534,y,'completely orderable',1200,70,182,3,48,278,1,0.234375,0.234375,0.234375,0.234375,y
20,7,2409.156,73,3,49.99,874.43,6,3.99,24.99,60.96,3.118534,y,'completely orderable',3000,519,223,21,44,17,1,4.352711,4.352711,4.352711,4.352711,y
20,7,25.396,1,49.99,49.99,49.99,1,49.99,49.99,49.99,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,612.379,5,9.99,19.99,65.95,5,9.99,19.99,65.95,3.118534,y,'completely orderable',600,483,227,3,59,30,1,7.122449,7.122449,7.122449,7.122449,y
20,7,5094.595,40,4.99,89.99,1352.98,7,9.99,89.99,300.89,3.118534,y,'completely orderable',4000,528,89,20,52,187,1,25.238754,25.238754,25.238754,25.238754,y
20,7,1921.648,25,4.99,69.99,391.77,4,12.99,69.99,125.96,3.118534,y,'completely orderable',200,562,95,2,31,157,1,40.138889,40.138889,40.138889,40.138889,y
20,7,2412.307,70,12.95,299.99,2503.18,13,12.95,79.99,400.83,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,22.308133,22.308133,22.308133,22.308133,y
20,7,77.007,3,629.99,1199.99,2459.97,1,629.99,629.99,629.99,3.118534,desconhecido,desconhecido,600,578,79,3,45,197,0,0,0,0,0,n
20,7,0,1,6.99,6.99,6.99,1,6.99,6.99,6.99,3.118534,desconhecido,desconhecido,300,537,5,0,53,34,0,0,0,0,0,n
20,7,2903.554,7,629,1059.9,5435.7,1,629,629,629,5,y,'completely orderable',5000,474,57,2,40,123,0,0,0,0,0,y
20,7,132.164,2,29.99,49.99,79.98,2,29.99,49.99,79.98,5,y,'completely orderable',4000,557,223,0,49,113,1,0,0,0,0,y
20,7,271.461,12,9.99,54.99,342.89,12,9.99,54.99,342.89,3.118534,y,'completely orderable',4000,537,264,3,54,69,1,78.222222,78.222222,78.222222,78.222222,y
20,7,1165.999,16,3,19.99,180.85,3,12.99,15.99,43.97,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0.984375,0.984375,0.984375,0.984375,y
20,7,5579.533,190,1,99.99,2516.16,13,4.99,99.99,251.87,3.118534,y,'completely orderable',1500,511,75,3,31,118,1,4.535147,4.535147,4.535147,4.535147,y
20,7,368.814,43,1,3,73,4,3,3,12,3.118534,desconhecido,desconhecido,800,459,48,13,26,5,1,0,0,0,0,n
20,7,287.197,13,9.99,74.99,376.87,13,9.99,74.99,376.87,5,y,'completely orderable',3000,583,223,15,50,64,1,53.601108,53.601108,53.601108,53.601108,y
20,7,695.242,15,0.8,39.99,420.01,3,0.8,39.99,75.75,3.118534,y,'completely orderable',1200,488,131,17,37,8,1,0,0,0,0,y
20,7,611.658,6,23.99,49.99,171.95,2,23.99,49.99,73.98,5,y,'completely orderable',8500,556,250,10,72,25,1,0,0,0,0,y
20,7,1066.837,56,1,3,98,6,1,3,10,1,y,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,1955.298,13,9.99,29.99,227.89,2,19.99,29.99,49.98,3.118534,desconhecido,desconhecido,2500,480,91,13,27,34,1,0,0,0,0,n
20,7,90.982,2,10.99,10.99,21.98,1,10.99,10.99,10.99,3.118534,desconhecido,desconhecido,3000,546,133,13,39,118,0,0,0,0,0,n
20,7,3422.717,68,6.99,22.99,711.51,8,6.99,22.99,101.92,3.118534,y,'completely orderable',4000,562,171,3,40,252,1,24,24,24,24,y
20,7,1005.809,82,6.99,299.99,2849.74,6,8.99,19.99,77.94,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,13.888889,13.888889,13.888889,13.888889,n
20,7,75.305,6,7.99,19.99,66.94,6,7.99,19.99,66.94,1,y,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,1461.881,8,14.99,49.99,209.93,2,14.99,49.99,64.98,3.118534,y,'completely orderable',600,70,46,0,23,434,1,67.820069,67.820069,67.820069,67.820069,y
20,7,4334.615,19,5.99,39.99,316.84,13,5.99,39.99,265.86,5,y,'completely orderable',1300,548,70,11,40,191,1,77.300233,77.300233,77.300233,77.300233,y
20,7,1923.861,8,249.99,399.99,2299.92,3,249.99,399.99,899.97,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,y
20,7,24.319,2,3.99,3.99,7.98,1,3.99,3.99,3.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,75.484,3,329.99,599.99,1259.97,1,329.99,329.99,329.99,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,4016.107,118,1,54.99,1169.7,9,3.99,19.99,79.96,5,y,'completely orderable',2200,550,227,16,47,26,1,0.197803,0.197803,0.197803,0.197803,y
20,7,3382.025,136,2.99,59.95,1635.38,7,3.99,17.99,81.93,3.118534,y,'completely orderable',600,581,7,1,44,228,1,0,0,0,0,y
20,7,54.362,3,4.99,4.99,9.98,1,4.99,4.99,4.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,4272.52,11,9.99,19.99,89.92,1,9.99,9.99,9.99,3.118534,y,'completely orderable',1000,545,76,2,57,25,0,0,0,0,0,y
20,7,7157.304,30,10,59.99,877.47,2,19.99,24.99,44.98,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,y
20,7,232.882,3,24.99,24.99,74.97,1,24.99,24.99,24.99,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,y
20,7,383.148,5,8.99,8.99,44.95,2,8.99,8.99,17.98,3.118534,y,'completely orderable',900,493,46,15,37,11,1,0,0,0,0,y
20,7,445.05,15,12.99,24.99,298.85,5,12.99,24.99,102.95,3.118534,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,y
20,7,2653.796,32,7,29.99,605.75,6,7,29.99,113.96,5,y,'completely orderable',1000,566,67,12,48,59,1,50.197519,50.197519,50.197519,50.197519,y
20,7,1127.287,7,139.99,169.99,1159.93,2,169.99,169.99,339.98,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,y
20,7,985.115,30,14.99,49.99,691.76,2,19.99,24.99,44.98,2,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,4.6875,4.6875,4.6875,4.6875,n
20,7,5235.002,29,12.99,99.99,781.16,4,12.99,29.99,87.96,5,y,'completely orderable',4000,525,181,22,45,28,1,0.75,0.75,0.75,0.75,y
20,7,237.154,1,39.99,39.99,39.99,1,39.99,39.99,39.99,3.118534,y,'completely orderable',600,80,209,1,45,49,0,0,0,0,0,y
20,7,70.319,3,39.99,39.99,119.97,1,39.99,39.99,39.99,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,1233.186,5,299.99,299.99,1499.95,2,299.99,299.99,599.98,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,2965.786,51,3.95,199.99,392.52,6,3.95,14.99,52.86,3.118534,y,'completely orderable',600,568,9,2,25,125,1,15.264284,15.264284,15.264284,15.264284,y
20,7,1466.622,11,9.99,89.99,569.89,3,9.99,89.99,124.97,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,1422.222222,1422.222222,1422.222222,1422.222222,n
20,7,750.77,7,29.99,29.99,209.93,3,29.99,29.99,89.97,3,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,6974.273,78,3.99,25,762.46,22,3.99,24.99,259.81,1,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,4.978167,4.978167,4.978167,4.978167,n
20,7,9.941,1,6.99,6.99,6.99,1,6.99,6.99,6.99,3.118534,y,'completely orderable',300,537,5,0,53,34,0,0,0,0,0,n
20,7,240.993,7,39.99,39.99,239.94,2,39.99,39.99,79.98,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,1095.917,40,9.99,159.99,3266.28,4,15.95,129.99,208.88,3.118534,desconhecido,desconhecido,4000,592,150,10,51,188,1,108.3603,108.3603,108.3603,108.3603,n
20,7,295.766,7,5.99,13,63.91,1,8.97,8.97,8.97,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,2034.777,49,19.99,329.99,3628.9,6,19.99,100,329.91,5,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,13.888889,13.888889,13.888889,13.888889,y
20,7,2944.858,52,3.99,29.99,584.65,5,9.99,29.99,87.95,3.118534,y,'completely orderable',1100,479,201,4,54,15,1,0,0,0,0,y
20,7,3.918,2,599.99,599.99,599.99,2,599.99,599.99,599.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,3818.942,10,9.99,99.99,379.94,2,34.99,99.99,134.98,4,y,'completely orderable',1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,349.173554,349.173554,349.173554,349.173554,n
20,7,337.031,4,9.99,99.99,174.96,4,9.99,99.99,174.96,5,y,'completely orderable',2500,567,359,16,63,11,1,112.25,112.25,112.25,112.25,y
20,7,2489.642,46,14.99,55.99,1212.09,3,14.99,25.2,55.18,3,y,'completely orderable',2500,500,207,8,43,58,1,16.679056,16.679056,16.679056,16.679056,n
20,7,1929.536,25,3.5,24.99,382.81,6,3.5,19.99,88.46,3.118534,y,'completely orderable',4000,494,83,2,39,57,1,0.159763,0.159763,0.159763,0.159763,y
20,7,4637.167,177,4.99,49.99,1797.16,19,5,19.99,242.37,3.118534,desconhecido,desconhecido,200,586,95,2,54,175,1,13.245606,13.245606,13.245606,13.245606,y
20,7,8692.878,63,3.99,29.99,596.81,7,3.99,12,66.98,3.118534,y,'completely orderable',4000,521,75,7,39,24,1,4.318486,4.318486,4.318486,4.318486,y
20,7,366.883,8,6.99,99.9,173.87,1,6.99,6.99,6.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,99.109,2,79.99,79.99,159.98,1,79.99,79.99,79.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,290.18,7,19.99,34.99,164.94,1,19.99,19.99,19.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,0,0,0,0,0,n
20,7,162.461,5,3,12.99,43.97,2,3,12.99,15.99,3.118534,desconhecido,desconhecido,1929.004329,476.621409,120.714286,9.496308,43.525107,89.313253,1,0,0,0,0,n
20,7,2254.455,23,6.99,34.99,382.8,3,17.99,22.99,60.97,1,y,'completely orderable',4000,597,107,3,51,71,1,0.395062,0.395062,0.395062,0.395062,n
